operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,12,rockingham_vehtype,route,False,401.78193248354467,599.6171771262862,70;-1;-1,81;-1;-1,3368.6814580583086,0.9345896575821409,0.9342527894363349,0.0,,0,187,1,,,70;69;4314;5344;3564;5343;2304;2957;2956;2217;4551;4552;4134;3561;1439;2830;79;80;81,70:401.78193248354467;69:404.1849645073579;4314:439.83256578480825;5344:453.8319640695324;3564:465.25101900174514;5343:478.09381373938476;2304:493.09192887193376;2957:510.4605698789091;2956:515.6236495854117;2217:524.9161892913365;4551:532.4155245257143;4552:540.0778155755283;4134:548.1817174258678;3561:551.707385634247;1439:560.2180635705178;2830:565.9592555405209;79:574.7184791839063;80:587.9885029633864;81:599.6171771262862
0,7,rockingham_vehtype,route,False,329.729913682898,600.0,114;-1;-1,901;900;0.600,4487.442821923287,0.7722128965931071,0.7717641523109148,0.0,,0,33,1,,,114;117;5063;3962;3767;3618;1775;902;612;901,114:329.729913682898;117:338.817218614785;5063:390.3615555506711;3962:452.2768993110154;3767:470.0686433913632;3618:499.48724486706624;1775:523.430150035524;902:524.5609952319061;612:583.0268995139046;901:593.0520319867968
0,14,rockingham_vehtype,route,False,180.0,600.0,1101;5450;0.650,306;617;0.698,9489.774472741334,0.7070262639753483,0.7060772865280742,0.0,,0,,0,,,1101;5450;5592;5700;389;2569;2570;2571;355;278;279;198;6483;6484;5706;268;306,1101:180;5450:214.51605437816;5592:220.63317610447913;5700:278.5237049850783;389:286.29209681014686;2569:334.7072167445525;2570:350.63402072209084;2571:357.8014087980445;355:365.03939271746844;278:366.07976582194135;279:388.512946573774;198:489.5270718188596;6483:514.0765263415734;6484:515.2819651037663;5706:522.7447357095754;268:528.153808506952;306:591.8671599297234
0,8,rockingham_vehtype,route,False,300.0,600.0,942;-1;-1,978;977;0.045,5210.081344668916,0.972334458524792,0.9718134503903251,0.0,,0,,0,,,942;941;940;939;287;879;980;979;978,942:300;941:329.5408098448453;940:341.8566049377347;939:417.92184991760314;287:468.18933442851886;879:502.079124750702;980:526.1146229073621;979:534.2734771202714;978:596.93539182398
0,4,rockingham_vehtype,route,False,480,639.3198515035017,919;1099;0.735,66;-1;-1,2433.424120963995,0.8220636267747724,0.8218202843626761,0.0,,0,,0,,,919;1099;66,919:480;1099:506.2974089092872;66:639.3198515035017
0,15,rockingham_vehtype,route,False,540,660.0,3012;3048;0.733,3256;3338;0.635,2369.9945183102222,0.8896711475561481,0.889434148104317,0.0,,0,138,1,,,3012;3048;3012;5754;5755;5925;4019;1159;3458;1163;1579;4294;832;3396;3256,3012:540;3048:540.2768571858713;3012:541.3140379607539;5754:542.3920094924001;5755:542.7343770579258;5925:560.557228808842;4019:589.6776205574631;1159:599.8017385837825;3458:606.5584441529535;1163:610.946761393175;1579:617.8124767071489;4294:624.7070441668327;832:631.4635253504664;3396:638.0015410520093;3256:644.4302119028449
0,6,rockingham_vehtype,route,False,553.2222701791507,697.038456564575,131;-1;-1,134;-1;-1,3428.971301447402,0.9162846911802032,0.9159417940500585,0.0,,0,124;190;264,3,,,131;1737;5699;2186;4758;224;5760;134,131:553.2222701791507;1737:605.8276770081204;5699:607.244836970039;2186:643.1249539987837;4758:673.605975527896;224:687.3550302626769;5760:688.9940457157142;134:697.038456564575
0,9,rockingham_vehtype,route,False,180.0,683.7472002961669,467;-1;-1,20;-1;-1,7827.9610849837045,0.5435646498507704,0.5427818537422722,0.0,,0,,0,,,467;821;820;2701;1853;2702;1370;1371;1372;1373;1374;1855;1856;18;19;20,467:180;821:189.42808978420362;820:198.9051214463084;2701:240.8496209491238;1853:298.4727593216265;2702:357.49530896116914;1370:374.40290949055935;1371:432.43148271221963;1372:464.08563971331023;1373:544.4801173407003;1374:554.0720662350743;1855:571.2619615170379;1856:612.913123246419;18:631.2167425355766;19:662.7677961774517;20:683.7472002961669
0,11,rockingham_vehtype,boarding,True,525.352222451306,705.352222451306,24;-1;-1,24;-1;-1,0.0,0.8865708624948782,0.8865708624948782,0.0,,0,19;170;19;170,4,19;170,,,
0,13,rockingham_vehtype,boarding,True,514.4360502555359,694.4360502555359,70;-1;-1,70;-1;-1,0.0,0.763527018221031,0.763527018221031,0.0,,0,207;214;248;275;295;319,6,207;214;248;275;295;319,,,
0,13,rockingham_vehtype,route,False,694.4360502555359,696.8390822793491,70;-1;-1,69;-1;-1,36.70349950123823,0.763527018221031,0.7635233478710809,0.0,,0,207;214;248;275;295;319,6,,,70;69,70:694.4360502555359;69:696.8390822793491
0,11,rockingham_vehtype,route,False,705.352222451306,720.0,24;-1;-1,24;25;0.988,223.7276451687086,0.8865708624948782,0.8865484897303613,0.0,,0,19;170;19;170,4,,,24,24:705.352222451306
0,15,rockingham_vehtype,route,False,660.0,720.0,3256;3338;0.635,4294;2482;0.663,1206.4684015829687,0.889434148104317,0.8893135012641586,0.0,,0,138,1,,,3256;3338;3256;3396;832;4294,3256:660;3338:668.9582761914866;3256:693.4863404801282;3396:699.9150113309638;832:706.4530270325067;4294:713.2095082161404
0,2,rockingham_vehtype,boarding,True,571.1827430228392,751.1827430228392,75;-1;-1,75;-1;-1,0.0,0.8988298787209312,0.8988298787209312,0.0,,0,158;186;215;253;296;309;343,7,296;309;343,,,
0,3,rockingham_vehtype,route,False,426.1686313138637,744.9709785199422,82;-1;-1,46;-1;-1,5765.570739455333,0.9624510204954664,0.9618744634215208,0.0,,0,201,1,,,82;84;2204;2248;6552;6557;2249;6553;6554;2405;4017;4833;6551;4347;4576;746;2292;1475;2015;4385;2215;4832;2862;3874;1096;1095;782;46,82:426.1686313138637;84:428.0925672336784;2204:436.0249403140621;2248:441.9085740111647;6552:446.0112620577285;6557:446.38437176548814;2249:447.9899855065375;6553:450.2006596186169;6554:450.82303857791004;2405:464.18771021191014;4017:478.9273283084042;4833:493.3364876990646;6551:508.1887831644448;4347:549.1597043932395;4576:582.192021803786;746:612.9065265474553;2292:621.5877597914682;1475:643.1166712013699;2015:661.1953040783014;4385:677.7027083072016;2215:691.8489372721407;4832:697.3007455987356;2862:702.4662526114093;3874:709.6980830027064;1096:723.4665474843074;1095:730.6882578287997;782:738.4143444152888;46:744.9709785199422
0,10,rockingham_vehtype,boarding,True,589.1632748065438,769.1632748065438,158;-1;-1,158;-1;-1,0.0,0.9448398354809145,0.9448398354809145,0.0,,0,175,1,175,,,
0,11,rockingham_vehtype,route,True,720.0,735.0040217754313,24;25;0.988,24;-1;-1,229.1688584645778,0.8865484897303613,0.8865255728445148,0.0,,0,19;170;19;170,4,,,24;25;24,24:720;25:720.1781221133687;24:735.0040217754313
0,12,rockingham_vehtype,boarding,True,599.6171771262862,779.6171771262862,81;-1;-1,81;-1;-1,0.0,0.9342527894363349,0.9342527894363349,0.0,,0,187;157;166;232;249;285;322;347,8,157;166;232;249;285;322;347,,,
